player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julian Love,51081,CB,NOTRE DAME,12,5,0,61.0,0,0,258,1,0,74.5,76.2,84.9,47.6,80.5,73.3,0,1,0,1,72.0,12.0,6,3,1,103.0,25,0,0,120,358,251,573,5,0,0,5,0,5,568,8,314,84,14,39,3,41,1,3,353,171,14.1
Brandon Jones,51143,CB,NAVY,9,2,0,75.0,0,0,237,0,0,55.9,57.6,84.0,59.7,59.1,37.8,2,1,0,0,17.0,33.3,5,0,0,93.8,3,1,0,31,2,49,143,52,0,0,52,0,0,91,18,76,58,5,8,0,4,4,0,28,18,9.3
Minkah Fitzpatrick,51206,CB,ALABAMA,12,10,0,51.0,0,0,103,0,0,90.3,89.7,52.8,66.9,72.8,79.9,0,0,1,4,57.0,10.0,5,7,2,36.7,25,2,0,64,47,381,668,12,0,0,12,0,116,656,14,273,429,17,35,3,49,2,0,307,170,12.3
Rashaan Gaulden,51241,CB,TENNESSEE,12,9,0,71.4,1,0,307,0,0,60.6,59.6,59.4,62.8,55.4,67.2,4,3,0,0,24.0,16.4,11,2,5,99.1,25,0,0,81,2,313,699,52,0,0,52,0,7,647,43,343,557,21,47,4,35,7,1,235,164,9.4
Duke Dawson,51576,CB,FLORIDA,11,2,0,51.3,0,1,163,0,0,89.6,87.3,38.1,55.6,80.5,74.6,0,0,1,1,42.0,8.3,2,9,1,78.3,20,0,0,54,41,247,430,21,0,0,21,0,3,409,9,174,310,10,20,4,39,0,2,253,176,12.7
Simeon Thomas,51583,CB,LA LAFAYET,12,4,0,61.4,0,0,207,1,0,62.0,64.7,38.0,,78.4,48.6,0,0,0,2,42.0,22.0,9,5,1,98.1,27,0,0,47,447,268,501,3,0,0,3,0,0,498,0,233,3,6,28,0,44,0,3,434,220,16.1
Ken Webster,12955,CB,OLE MISS,10,3,0,50.0,0,0,226,0,0,64.4,66.9,83.2,60.0,72.8,62.2,0,0,0,0,75.0,14.7,5,3,0,108.7,13,0,0,27,342,170,384,1,0,0,1,0,0,383,1,213,14,8,26,1,26,0,2,245,181,18.8
Reggie Robinson II,13094,CB,TULSA,12,5,0,40.7,3,0,320,0,0,61.4,59.3,51.6,55.0,52.9,52.2,0,1,0,0,81.0,19.2,10,7,5,92.9,22,0,0,36,685,318,742,4,0,0,4,0,2,738,3,421,14,14,37,2,54,1,4,417,136,19.0
David Moore,22485,CB,BALL ST,10,1,0,75.0,0,0,117,0,0,41.0,46.2,82.9,69.3,52.1,43.5,0,0,0,0,52.0,27.3,3,0,0,156.3,9,2,0,39,1,66,142,18,0,0,18,0,1,124,8,68,83,5,7,0,12,2,2,169,47,18.8
Dane Cruikshank,25546,CB,ARIZONA,12,7,0,67.9,0,2,109,0,0,75.7,74.3,41.4,56.1,76.5,77.6,3,8,0,3,46.0,9.9,8,2,2,75.1,36,1,0,187,6,395,839,185,0,0,185,0,4,654,53,391,455,35,66,7,53,12,2,349,231,9.7
Sean Murphy-Bunting,25891,CB,C MICHIGAN,12,9,1,49.3,0,2,134,0,0,87.7,86.9,58.2,93.9,71.2,66.3,1,3,0,5,22.0,13.2,7,6,7,45.2,35,0,0,96,799,456,909,10,0,0,10,0,0,899,9,444,4,10,37,0,71,4,2,374,97,10.7
D.J. Reed,26940,CB,KANSAS ST,10,0,0,54.7,0,1,199,2,0,90.1,90.1,86.1,52.1,73.2,78.8,0,0,0,4,30.0,9.8,5,7,2,55.2,35,0,0,12,685,443,722,13,0,0,13,0,0,709,4,275,12,19,46,4,64,0,2,356,124,10.2
Isaiah Rodgers,27069,CB,UMASS,12,4,1,58.8,0,3,216,2,0,90.3,90.8,87.8,65.5,89.3,72.9,0,2,1,3,42.0,10.3,6,11,0,73.5,40,0,0,23,692,381,773,18,0,0,18,0,1,755,4,388,39,17,48,4,68,2,3,425,113,10.6
Damon Arnette,28080,CB,OHIO STATE,12,9,0,58.3,0,1,260,1,0,72.3,72.4,29.7,55.2,74.6,65.4,0,0,0,2,29.0,16.3,7,3,3,65.9,21,0,0,28,310,278,499,13,0,0,13,0,5,486,2,219,142,11,27,3,36,0,1,251,100,12.0
Nick Nelson,28495,CB,WISCONSIN,12,2,0,36.9,1,0,349,0,0,90.0,90.1,47.8,78.3,73.4,85.3,0,3,0,0,63.0,5.7,2,16,8,61.1,24,0,0,46,606,406,679,3,0,0,3,0,8,676,5,268,15,10,31,1,65,3,2,281,115,11.7
Joejuan Williams,29113,CB,VANDERBILT,12,0,0,50.9,0,1,333,0,0,65.6,67.5,87.1,62.8,71.1,66.5,1,1,0,0,47.0,15.6,7,6,4,84.7,28,0,0,43,692,379,774,18,0,0,18,0,0,756,6,389,21,13,38,3,55,2,3,290,56,10.4
Marcus Green,29739,CB,MEMPHIS,1,0,0,,0,0,218,0,0,65.1,65.7,70.3,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,9,8,9,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,
Dane Jackson,32989,CB,PITTSBURGH,12,3,0,43.5,1,0,268,0,0,75.7,76.8,85.9,82.5,70.1,77.9,1,0,0,2,41.0,9.3,4,10,3,61.4,30,1,0,36,724,422,766,1,0,0,1,0,1,765,3,341,4,9,36,1,69,2,2,423,130,14.1
Mike Hughes,34057,CB,UCF,11,2,0,50.0,0,1,323,0,0,89.7,88.0,86.3,60.0,62.3,66.0,1,1,1,4,21.0,13.0,6,9,2,34.9,30,0,0,30,657,401,705,1,0,0,1,0,0,704,1,303,16,12,38,1,60,2,0,273,53,9.1
Kendall Sheffield,34105,CB,OHIO STATE,12,3,0,66.7,1,0,260,1,0,61.5,64.0,84.6,78.9,68.0,78.6,0,0,0,0,42.0,6.7,2,3,5,95.2,26,0,0,28,464,300,515,9,0,0,9,0,0,506,3,212,13,6,25,1,39,0,0,352,88,13.5
Kris Boyd,34222,CB,TEXAS,12,10,0,43.9,0,0,311,0,0,76.5,76.1,52.7,63.7,69.6,70.0,0,1,0,2,54.0,15.4,10,12,2,75.0,29,0,0,44,724,449,779,6,0,0,6,0,0,773,4,326,4,17,45,1,66,1,3,535,153,18.4
Jordan Glasgow,34816,CB,MICHIGAN,7,1,0,0.0,0,0,222,0,0,66.1,66.6,78.1,,64.7,78.0,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,12,0,12,29,3,0,0,3,0,9,26,1,16,4,0,1,0,1,0,0,0,0,
Jamel Dean,34918,CB,AUBURN,12,8,0,36.1,0,0,115,0,0,87.0,86.3,85.2,55.9,76.6,82.6,0,0,0,0,62.0,3.3,1,6,1,84.8,13,0,0,38,558,334,615,1,0,0,1,0,1,614,3,278,15,11,21,3,36,0,3,215,81,16.5
Justin Layne,40160,CB,MICH STATE,12,6,0,42.0,0,1,223,0,0,77.1,76.7,45.5,45.1,78.1,50.5,0,3,0,1,48.0,15.2,7,7,3,54.8,21,0,0,53,563,382,641,2,0,0,2,0,2,639,9,250,21,13,33,1,50,3,1,232,84,11.0
L'Jarius Sneed,40588,CB,LA TECH,9,2,0,35.5,0,0,208,0,0,72.6,74.6,83.8,65.9,77.1,75.8,1,0,0,1,33.0,7.4,2,5,1,70.8,11,0,0,24,342,197,385,6,0,0,6,0,6,379,2,186,7,5,23,0,31,1,3,151,39,13.7
Trevon Diggs,41817,CB,ALABAMA,8,0,0,58.3,0,0,103,0,0,64.2,63.2,79.1,,56.4,34.7,0,0,0,0,21.0,40.0,2,2,0,111.8,7,0,0,5,105,61,111,0,0,0,0,0,0,111,0,50,1,1,3,0,12,0,2,62,18,8.9
Trayvon Mullen,41968,CB,CLEMSON,11,3,0,51.2,0,0,140,0,0,78.7,77.7,42.8,51.9,76.7,77.0,0,3,0,3,33.0,5.4,2,4,4,38.0,22,0,0,51,495,299,564,12,0,0,12,0,3,552,9,256,3,6,32,0,43,3,0,231,48,10.5
Bryce Hall,42313,CB,VIRGINIA,12,9,0,44.8,0,1,335,0,0,79.7,81.2,85.3,65.3,81.1,79.1,0,2,0,1,49.0,8.5,4,8,1,74.7,26,1,0,93,709,387,814,4,0,0,4,0,1,810,16,411,6,17,34,2,58,3,3,351,146,13.5
Cameron Dantzler,42472,CB,MISS STATE,12,2,0,38.5,0,0,227,0,0,59.0,59.6,0.0,69.2,64.9,57.7,1,0,0,0,52.0,17.6,3,0,2,67.1,5,0,0,16,180,96,199,0,0,0,0,0,0,199,4,99,2,5,12,2,13,1,0,103,24,20.6
Antoine Winfield Jr.,42475,CB,MINNESOTA,4,1,0,66.7,0,0,225,0,0,76.7,77.7,83.9,81.4,69.0,73.9,0,0,0,0,25.0,10.5,2,1,0,79.9,12,1,0,21,0,128,196,0,0,0,0,0,33,196,0,68,141,9,16,0,18,1,0,96,51,8.0
Chris Jackson,42512,CB,MARSHALL,11,3,0,61.2,0,0,214,0,0,60.0,63.3,49.9,64.2,76.6,73.7,0,1,1,3,49.0,9.4,5,6,4,90.0,41,0,0,62,601,358,691,13,0,0,13,0,0,678,7,326,15,15,45,4,67,1,3,654,221,16.0
Cameron Smith,42646,CB,S JOSE ST,3,0,0,100.0,0,0,285,0,0,51.6,51.8,71.5,,61.6,,0,0,0,0,1.0,,0,0,0,118.8,1,0,0,4,11,2,15,0,0,0,0,0,0,15,0,13,0,0,0,0,1,0,1,1,5,1.0
Troy Pride Jr.,42883,CB,NOTRE DAME,10,5,0,53.8,0,0,258,0,0,69.0,68.3,83.0,,61.4,84.5,0,0,0,1,30.0,4.3,1,2,1,84.3,14,0,0,4,310,150,315,1,0,0,1,0,0,314,0,165,0,5,17,1,26,0,2,173,20,12.4
Greedy Williams,43254,CB,LSU,12,4,0,37.7,0,0,211,0,0,89.6,87.9,49.3,55.0,70.1,60.7,0,1,0,5,36.0,12.9,4,10,1,23.3,23,0,0,35,624,389,692,0,0,0,0,0,0,692,2,301,32,6,23,1,61,1,1,271,71,11.8
Braden Smith,43298,CB,WYOMING,2,0,0,0.0,0,0,351,0,0,60.0,68.2,71.8,,68.7,73.0,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,0,8,1,9,1,0,0,1,0,0,8,0,8,0,1,1,0,1,0,0,0,0,
Terrell Burgess,45255,CB,UTAH,5,3,0,44.4,0,0,328,0,0,69.6,71.9,79.2,64.0,74.7,87.9,1,1,0,0,23.0,0.0,0,1,0,56.3,4,0,0,47,6,94,140,2,0,0,2,0,25,138,3,43,60,7,12,1,9,2,0,37,17,9.3
Isaiah Johnson,48233,CB,HOUSTON,11,5,0,56.3,0,0,182,0,0,71.6,73.0,40.4,,78.9,74.5,0,0,0,2,36.0,9.1,4,4,3,65.0,27,0,0,15,532,322,556,6,0,0,6,0,0,550,0,234,3,11,35,0,48,0,1,305,111,11.3
Rashad Fenton,49329,CB,S CAROLINA,12,1,0,66.7,0,0,289,1,0,75.4,75.4,20.4,60.0,74.6,88.9,0,0,0,1,47.0,4.2,2,10,7,97.7,40,0,0,52,697,433,782,0,0,0,0,0,3,782,1,348,30,13,45,0,60,0,3,437,109,10.9
Chris Jones,49339,CB,NEBRASKA,7,0,0,35.0,0,0,238,0,0,62.5,61.5,29.5,,59.8,51.3,0,0,0,0,68.0,25.0,3,1,2,93.5,7,0,0,14,408,195,433,5,0,0,4,1,4,428,0,238,0,1,9,0,20,0,2,139,95,19.9
Kindle Vildor,49346,CB,GA SOUTHRN,12,2,0,48.4,1,1,174,0,0,79.0,79.4,84.7,73.6,73.0,66.9,0,0,0,3,51.0,14.8,4,6,2,46.5,15,1,0,62,514,308,596,1,0,0,1,0,0,595,1,287,18,5,21,0,31,1,1,245,93,16.3
Jaire Alexander,49350,CB,LOUISVILLE,6,1,0,28.6,0,0,210,0,0,78.9,75.1,0.0,55.8,71.0,61.4,0,0,0,1,21.0,14.3,3,4,2,19.9,6,0,0,42,252,156,314,1,0,0,1,0,6,313,2,156,13,5,17,1,21,0,0,64,13,10.7
Ugo Amadi,49352,CB,OREGON,12,5,0,57.1,0,3,264,1,1,87.1,86.8,87.7,61.5,80.5,82.6,0,0,0,3,49.0,8.3,3,6,2,67.0,28,2,0,66,53,281,472,13,0,0,13,0,31,459,23,168,308,10,28,1,49,2,2,344,106,12.3
Isaac Yiadom,49355,CB,BOSTON COL,12,5,0,55.6,0,0,121,1,0,78.7,79.9,87.3,53.3,80.9,69.1,0,1,0,2,40.0,11.3,6,6,0,73.6,35,0,0,61,749,445,857,15,0,0,15,0,3,842,5,407,29,12,42,1,63,1,2,422,134,12.1
Donte Jackson,49377,CB,LSU,12,4,0,52.9,1,0,211,0,0,83.3,84.2,50.6,76.3,81.0,70.3,1,0,0,1,46.0,13.0,6,10,3,70.5,27,1,0,57,324,376,679,5,0,0,5,0,23,674,5,298,269,12,36,2,51,2,1,318,120,11.8
M.J. Stewart,49397,CB,N CAROLINA,12,4,1,49.1,0,0,245,0,0,85.9,84.6,61.1,82.5,76.6,74.0,3,2,0,0,75.0,10.9,5,11,2,86.3,26,2,0,113,474,413,880,53,0,0,53,0,6,827,22,445,234,17,37,3,53,7,3,311,165,12.0
Donnie Lewis Jr.,49431,CB,TULANE,12,6,0,50.9,0,0,319,1,0,76.6,75.2,54.2,55.4,69.6,64.5,0,0,0,3,82.0,14.6,7,9,1,97.1,27,0,0,74,639,361,780,11,0,0,11,0,0,769,3,416,56,8,35,3,53,0,6,488,189,18.1
Julian Blackmon,49434,CB,UTAH,12,5,1,62.5,0,1,328,0,0,77.4,75.9,46.9,59.1,67.7,72.1,0,0,0,2,47.0,13.6,8,5,2,72.2,35,0,0,59,531,382,653,4,0,0,4,0,8,649,3,268,51,15,46,0,56,0,1,362,142,10.3
Jordan Thomas,49443,CB,OKLAHOMA,10,3,0,50.0,0,0,261,0,0,56.1,58.9,43.2,55.5,74.9,54.6,0,0,0,1,72.0,21.1,8,3,4,114.7,27,0,0,46,532,325,601,7,0,0,7,0,10,594,3,273,6,7,27,3,54,0,7,507,162,18.8
Ka'dar Hollman,49446,CB,TOLEDO,12,0,0,44.7,2,0,316,0,0,72.9,71.0,85.7,,55.5,65.5,0,0,0,1,31.0,11.1,4,2,4,67.0,21,0,0,23,585,327,621,2,0,0,2,0,0,619,0,294,11,6,32,0,47,0,2,252,65,12.0
Darius Phillips,49507,CB,W MICHIGAN,12,6,0,54.0,0,2,347,1,1,73.9,74.2,85.4,65.2,71.7,65.0,1,1,1,3,53.0,12.5,5,10,4,75.1,27,0,0,84,631,383,735,8,0,0,8,0,0,727,0,352,9,10,29,3,50,2,4,316,135,11.7
Tim Harris,49512,CB,VIRGINIA,1,0,0,,0,0,335,0,0,64.5,66.5,75.5,58.7,70.3,41.8,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,6,38,22,48,0,0,0,0,0,1,48,1,25,3,1,1,0,0,1,0,0,0,
Jordan Miller,49515,CB,WASHINGTON,7,2,0,50.0,0,1,340,0,0,82.4,82.1,83.6,58.3,71.9,60.6,0,0,0,2,30.0,16.7,4,3,1,32.2,13,0,0,17,332,208,358,2,0,0,2,0,6,356,1,149,1,7,18,0,26,0,0,128,61,9.8
Denzel Ward,49558,CB,OHIO STATE,12,2,0,37.0,0,0,260,0,0,90.9,89.4,87.1,55.2,67.6,69.9,0,0,0,1,43.0,11.9,5,12,3,63.4,20,0,0,47,408,315,538,44,0,0,44,0,0,494,5,218,38,16,35,2,54,0,3,255,90,12.8
Duke Shelley,49569,CB,KANSAS ST,11,2,0,58.9,1,0,199,0,0,72.3,73.2,56.6,70.8,70.6,68.6,0,0,1,2,52.0,10.9,7,8,4,85.1,63,1,0,11,812,528,846,8,0,0,8,0,0,838,3,315,12,14,55,3,107,1,4,752,143,11.9
Antoine Brooks Jr.,49751,CB,MARYLAND,12,17,0,71.4,0,1,215,0,0,69.1,77.0,91.2,72.1,85.7,74.7,2,6,0,2,33.0,12.5,11,2,1,102.9,40,1,0,133,16,328,761,150,0,0,150,0,10,611,58,375,451,29,60,9,56,9,5,355,222,8.9
John Johnson,50318,CB,FRESNO ST,12,4,0,55.9,0,0,169,0,0,73.4,72.9,84.2,56.2,65.3,67.2,0,0,0,1,27.0,14.8,4,2,1,74.3,19,0,0,13,332,237,393,2,0,0,2,0,16,391,2,154,30,6,19,0,34,0,1,229,75,12.1
Xavier Crawford,50326,CB,OREGON ST,5,3,0,61.5,0,0,265,0,0,59.9,64.4,83.5,59.0,82.7,63.2,0,1,0,0,48.0,15.0,3,3,2,120.8,16,0,0,27,274,177,331,0,0,0,0,0,0,331,1,153,30,7,14,0,26,1,2,261,85,16.3
Michael Ojemudia,50327,CB,IOWA,12,2,0,66.7,0,0,192,0,0,53.3,54.6,81.8,,59.5,56.4,0,0,0,0,35.0,20.8,5,1,3,118.0,18,0,0,41,271,194,323,1,0,0,1,0,0,322,0,129,10,4,17,0,27,0,2,231,45,12.8
Cornell Armstrong,50351,CB,SO MISS,9,2,0,35.9,0,0,296,0,0,77.2,76.7,84.0,51.7,71.1,53.0,0,0,1,2,41.0,19.0,4,5,0,40.7,14,0,0,33,460,280,504,6,0,0,6,0,0,498,3,221,3,8,15,3,39,0,1,201,80,14.4
Anthony Averett,50365,CB,ALABAMA,12,6,0,52.1,1,0,103,0,0,73.8,76.0,84.9,51.1,84.2,83.1,0,0,0,1,46.0,5.3,2,4,3,73.2,25,0,0,59,632,398,715,2,0,0,2,0,3,713,5,312,18,13,30,2,48,0,1,339,78,13.6
Isaiah Oliver,50393,CB,COLORADO,10,5,0,43.6,0,0,143,0,0,78.8,78.7,85.2,59.3,73.2,74.4,0,0,0,2,52.0,9.4,3,10,3,77.1,24,0,0,44,585,318,634,2,0,0,2,0,0,632,1,315,3,8,24,0,55,0,4,390,118,16.3
Josh Jackson,50417,CB,IOWA,12,2,0,43.8,0,1,192,0,0,94.1,93.0,86.0,51.4,70.6,64.7,0,3,2,7,30.0,15.4,8,17,2,35.9,39,0,0,77,692,479,839,1,0,0,1,0,0,838,6,354,68,14,42,2,89,3,3,403,81,10.3
Juan Thornhill,50426,CB,VIRGINIA,11,2,0,45.9,0,0,335,0,0,76.0,78.9,86.2,67.5,83.7,77.9,0,2,0,4,35.0,7.1,3,10,1,69.8,28,0,0,53,599,352,700,2,0,0,2,0,12,698,10,338,34,13,37,1,61,2,5,432,100,15.4
Blessuan Austin,50434,CB,RUTGERS,4,0,0,45.5,1,0,278,0,0,69.3,67.9,79.7,,59.2,70.4,0,0,0,1,24.0,10.0,1,0,1,33.1,5,0,0,21,160,93,182,1,0,0,1,0,0,181,0,89,0,2,9,0,11,0,0,82,8,16.4
Brandon Williams,50459,CB,BUFFALO,11,3,0,66.7,1,0,126,0,0,67.0,65.6,39.8,57.1,63.1,65.2,1,0,0,1,75.0,15.2,7,3,2,98.8,30,0,0,70,408,229,522,3,0,0,3,0,3,519,9,284,37,12,36,0,45,1,2,385,139,12.8
Kamrin Moore,50460,CB,BOSTON COL,10,9,0,42.3,0,0,121,1,0,78.3,78.7,85.8,56.1,75.6,83.3,0,0,0,0,29.0,5.9,3,9,1,54.1,22,0,0,53,554,345,667,8,0,0,8,0,1,659,3,319,51,12,39,2,52,0,0,209,56,9.5
Jeff Gladney,50471,CB,TCU,11,4,0,54.7,0,0,305,1,0,60.9,61.8,85.1,49.9,68.2,62.2,0,3,1,2,49.0,16.7,5,5,2,76.8,29,0,0,19,534,343,581,5,0,0,5,0,0,576,7,231,23,6,21,0,53,3,2,410,169,14.1
Andrew Brown,50499,CB,FIU,12,4,0,63.2,0,3,166,0,0,58.3,58.0,48.9,,58.1,71.9,0,0,0,1,79.0,9.8,5,1,4,108.6,36,0,0,44,612,366,675,8,0,0,8,0,1,667,0,309,9,11,42,1,57,0,5,437,117,12.1
Parry Nickerson,50511,CB,TULANE,12,6,0,45.6,0,0,319,0,0,89.3,87.6,86.2,47.0,76.3,76.9,0,1,0,6,58.0,10.9,6,7,0,39.0,26,0,0,44,694,354,774,7,0,0,7,0,1,767,6,414,28,10,43,2,57,1,1,446,121,17.2
Lamar Jackson,50532,CB,NEBRASKA,12,3,0,72.9,0,0,238,0,0,60.9,59.4,0.0,55.7,62.5,59.1,0,0,0,0,51.0,15.7,8,3,7,109.2,43,0,0,59,666,381,750,3,0,0,3,0,5,747,3,366,14,10,40,0,59,0,1,577,192,13.4
Amani Oruwariye,50533,CB,PENN STATE,10,4,1,47.4,0,0,266,0,0,82.3,83.0,84.6,74.2,72.8,71.8,0,0,0,4,51.0,15.2,5,4,1,42.7,18,0,0,31,388,287,438,10,0,0,10,0,0,428,2,149,8,11,24,0,38,0,2,211,52,11.7
Avonte Maddox,50543,CB,PITTSBURGH,10,3,0,48.0,0,3,268,1,0,76.2,80.4,85.2,94.6,64.8,78.3,0,1,0,2,39.0,8.7,2,11,1,75.4,24,4,0,52,528,314,622,6,0,0,6,0,0,616,15,293,35,8,18,0,50,5,3,360,99,15.0
Julian Love,51081,CB,NOTRE DAME,12,7,1,43.8,0,0,258,0,0,79.8,78.5,21.8,75.3,72.5,74.4,0,0,2,3,42.0,10.5,6,13,4,75.4,32,0,0,96,623,394,766,2,0,0,2,0,38,764,3,369,7,15,44,1,73,0,7,384,94,12.0
Minkah Fitzpatrick,51206,CB,ALABAMA,11,9,1,69.4,0,0,103,0,0,82.4,82.8,52.6,77.1,82.5,72.1,5,7,0,1,31.0,13.0,7,1,1,86.3,34,1,0,141,11,298,587,49,0,0,49,0,26,538,52,237,360,23,38,4,49,13,1,330,230,9.7
Rashaan Gaulden,51241,CB,TENNESSEE,12,11,1,54.8,1,3,307,2,0,85.4,81.3,27.5,63.8,76.5,81.0,1,4,0,1,23.0,9.0,6,2,2,75.9,17,0,0,146,66,273,696,47,0,0,47,0,6,649,31,392,431,28,50,3,31,5,2,149,81,8.8
Duke Dawson,51576,CB,FLORIDA,11,2,0,43.8,2,0,163,0,0,76.5,71.8,0.0,59.4,64.6,62.9,1,0,1,4,47.0,14.3,6,6,6,37.1,21,0,0,87,237,306,652,16,0,0,16,0,0,636,1,345,312,9,34,2,48,1,2,223,115,10.6
Simeon Thomas,51583,CB,LA LAFAYET,9,3,0,57.4,0,0,207,0,0,78.4,74.8,47.1,54.1,57.4,63.3,0,1,0,0,46.0,14.3,7,9,1,90.7,35,0,0,43,619,340,669,4,0,0,4,0,0,665,4,325,1,9,39,2,61,1,2,437,275,12.5
Harrison Hand,55576,CB,BAYLOR,12,3,0,59.6,0,0,118,0,0,59.7,62.0,84.6,58.9,70.3,50.5,0,0,0,1,68.0,16.3,8,5,2,96.7,34,0,0,32,480,276,525,5,0,0,5,0,0,520,2,247,8,14,38,1,57,0,3,474,144,13.9
Lonnie Johnson Jr.,55615,CB,KENTUCKY,12,2,0,68.1,0,0,202,0,0,58.4,58.6,0.0,73.4,64.2,68.7,0,0,0,0,58.0,7.7,3,4,3,126.9,32,1,0,31,391,249,432,4,0,0,4,0,2,428,4,179,4,10,34,2,47,1,4,448,85,14.0
Amik Robertson,55619,CB,LA TECH,12,8,1,66.2,1,0,208,0,0,68.3,71.1,87.3,71.0,73.2,70.1,1,1,0,4,52.0,12.9,9,9,2,95.3,49,2,0,55,597,378,760,25,0,0,25,0,7,735,19,363,76,12,53,6,74,4,5,675,189,13.8
Josiah Scott,55634,CB,MICH STATE,11,6,0,44.2,0,1,223,0,0,72.1,73.9,85.7,71.3,74.7,65.4,0,0,0,2,70.0,8.1,3,7,1,76.5,23,0,0,32,466,359,596,2,0,0,2,0,4,594,3,234,92,7,28,2,52,0,4,349,154,15.2
Jeff Okudah,55674,CB,OHIO STATE,7,4,1,40.0,0,0,260,0,0,72.7,73.5,80.3,68.6,66.9,82.6,0,0,0,0,7.0,0.0,0,1,1,47.9,2,0,0,16,117,72,148,4,0,0,4,0,1,144,1,75,10,2,4,0,5,0,0,9,4,4.5
Kamren Curl,55800,CB,ARKANSAS,12,5,0,48.7,0,0,111,0,0,52.7,59.3,86.1,,86.9,78.2,0,0,0,0,68.0,7.8,4,5,3,99.5,38,0,0,46,639,335,691,1,0,0,1,0,2,690,0,356,2,6,42,1,78,0,5,664,129,17.5
Darnay Holmes,56247,CB,UCLA,12,9,0,68.3,0,0,324,0,0,70.1,67.5,0.0,,69.5,87.5,0,0,1,2,53.0,4.4,2,1,5,104.4,28,0,0,37,573,266,660,1,0,0,1,0,0,659,1,393,48,9,34,1,41,0,3,407,98,14.5
Jaylon Johnson,56259,CB,UTAH,11,0,0,47.3,0,0,328,0,0,71.7,72.7,85.4,61.3,71.6,62.9,1,2,0,1,32.0,16.1,5,4,0,54.9,26,0,0,20,437,310,506,5,0,0,5,0,0,501,5,191,44,8,26,0,55,3,0,277,93,10.7
Ken Webster,12955,CB,OLE MISS,10,5,0,55.6,0,0,226,0,0,75.7,76.7,83.1,63.7,75.6,72.4,1,0,0,2,34.0,11.9,5,4,2,58.1,15,0,0,36,301,171,365,2,0,0,2,0,1,363,3,191,25,10,32,1,27,1,1,183,91,12.2
Reggie Robinson II,13094,CB,TULSA,8,3,0,40.0,0,0,320,0,0,65.7,62.6,0.0,56.2,59.1,80.2,0,0,0,0,17.0,9.5,2,4,2,64.6,8,0,0,10,250,104,269,8,0,0,8,0,0,261,2,163,0,4,16,0,20,0,1,59,20,7.4
Sean Murphy-Bunting,25891,CB,C MICHIGAN,12,4,0,45.9,0,3,134,0,0,76.7,75.4,8.0,50.0,78.6,64.3,0,0,0,2,39.0,13.3,6,5,8,41.5,17,0,0,96,725,374,872,13,0,0,13,0,9,859,7,491,28,12,35,3,37,0,0,210,63,12.4
Isaiah Rodgers,27069,CB,UMASS,10,3,0,66.7,0,0,216,0,0,61.8,64.6,86.4,57.1,71.8,78.3,0,0,1,2,51.0,8.6,5,4,2,93.5,28,0,0,21,496,239,600,17,0,0,17,0,0,583,2,359,65,11,50,3,42,0,2,401,130,14.3
Damon Arnette,28080,CB,OHIO STATE,11,1,0,64.9,0,1,260,0,0,72.2,71.2,85.6,53.7,64.7,77.5,0,0,0,0,60.0,7.5,3,6,5,106.0,24,0,0,39,374,265,476,27,0,0,27,0,8,449,8,203,26,8,36,0,37,0,1,363,122,15.1
Joejuan Williams,29113,CB,VANDERBILT,12,8,0,48.5,1,0,333,0,0,80.2,80.4,86.5,54.6,76.9,72.8,0,1,0,4,75.0,8.8,6,10,5,67.5,33,1,0,71,748,423,844,10,0,0,10,0,1,834,8,413,13,22,54,2,68,2,5,408,133,12.4
Dane Jackson,32989,CB,PITTSBURGH,11,4,0,51.6,0,4,268,2,1,73.0,75.8,85.6,54.7,87.1,61.0,0,1,0,0,42.0,14.6,7,10,5,100.5,32,0,0,42,624,366,691,2,0,0,2,0,1,689,14,311,21,14,37,5,62,1,4,505,132,15.8
Kendall Sheffield,34105,CB,OHIO STATE,12,1,0,52.0,1,0,260,0,0,70.5,69.9,47.3,60.0,64.6,82.5,0,0,0,2,56.0,6.9,2,5,3,104.1,26,0,0,21,632,394,675,2,0,0,2,0,2,673,1,280,17,7,26,2,50,0,5,504,73,19.4
