fumble_recovery_touchdowns,player_id,snap_counts_dl,snap_counts_coverage,snap_counts_offball,yards_per_reception,fumble_recoveries,snap_counts_dl_b_gap,hits,grades_run_defense,grades_defense_penalty,forced_fumbles,missed_tackles,franchise_id,assists,grades_pass_rush_defense,safeties,stops,yards,batted_passes,snap_counts_fs,hurries,snap_counts_dl_a_gap,snap_counts_box,snap_counts_run_defense,snap_counts_slot,tackles_for_loss,targets,snap_counts_dl_outside_t,missed_tackle_rate,penalties,player,pass_break_ups,interceptions,yards_after_catch,grades_defense,grades_tackle,touchdowns,total_pressures,position,grades_coverage_defense,qb_rating_against,sacks,snap_counts_dl_over_t,receptions,team_name,snap_counts_pass_rush,player_game_count,catch_rate,longest,tackles,declined_penalties,interception_touchdowns,snap_counts_corner,snap_counts_defense
0,51172,41,338,582,6.3,0,0,0,88.9,89.3,1,5,340,13,63.6,0,18,126,0,312,0,0,94,263,173,1,26,41,7.8,0,Taylor Rapp,0,1,76,81.1,82.7,0,2,S,77.0,70.4,2,0,20,WASHINGTON,22,12,76.9,14.0,46,0,0,3,623
0,51264,13,415,785,13.0,2,0,0,84.8,56.7,2,15,312,12,65.6,0,32,467,1,211,2,0,261,378,303,10,52,13,16.1,2,Armani Watts,4,4,195,80.5,66.3,4,3,S,77.5,90.8,1,0,36,TEXAS A&M,5,12,69.2,45.0,66,1,0,9,798
0,51282,41,419,731,10.3,0,0,5,63.5,90.1,0,21,202,17,73.1,0,25,329,0,175,4,0,146,314,408,3,48,41,21.6,1,Mike Edwards,5,4,201,79.4,47.5,2,10,S,83.3,65.4,1,0,32,KENTUCKY,39,12,66.7,22.0,59,1,0,2,772
0,51304,7,406,691,9.7,0,0,0,71.6,88.9,0,13,223,10,82.1,0,18,263,0,217,2,0,281,282,186,1,41,7,18.8,1,Khari Willis,3,1,127,72.3,57.3,1,4,S,68.8,81.7,2,0,27,MICH STATE,10,12,65.9,32.0,46,0,0,7,698
0,51316,69,25,68,12.0,0,0,0,61.6,85.3,1,3,285,3,55.5,0,6,36,0,0,0,0,17,98,51,0,7,68,17.6,0,David Williams,0,0,28,57.5,60.7,0,0,S,53.1,59.2,0,1,3,S JOSE ST,14,10,42.9,27.0,11,0,0,0,137
0,51334,6,298,597,18.2,0,0,1,74.6,84.4,0,5,337,13,75.6,0,20,383,0,86,0,0,313,297,188,0,35,6,8.8,2,Terrell Edmunds,4,2,133,64.2,79.4,3,3,S,55.6,102.4,2,0,21,VA TECH,8,10,60.0,60.0,39,0,0,9,603
1,51336,20,426,825,12.6,3,0,0,66.9,58.5,0,11,121,14,69.6,0,16,227,0,352,2,0,239,405,220,4,37,20,15.3,2,Will Harris,3,1,100,74.0,63.6,1,3,S,76.8,65.9,1,0,18,BOSTON COL,14,12,48.6,46.0,47,0,0,14,845
0,51378,7,288,496,14.3,0,0,0,67.2,86.7,0,8,192,2,59.4,0,4,129,0,245,0,0,110,214,128,0,17,7,17.0,0,Amani Hooker,2,2,40,82.2,66.3,2,0,S,86.9,77.5,0,0,9,IOWA,1,8,52.9,44.0,37,0,1,13,503
0,51391,12,322,782,14.9,0,0,0,90.7,87.2,1,8,351,10,65.6,0,13,104,0,483,0,0,174,464,119,3,15,12,11.4,0,Marcus Epps,4,3,41,81.8,71.1,0,1,S,72.6,30.3,1,0,7,WYOMING,8,12,46.7,33.0,52,0,0,4,794
0,51423,25,302,570,11.8,0,0,1,62.8,88.7,1,5,130,8,58.6,0,12,236,0,267,2,0,115,281,185,2,26,25,10.2,1,Jaylinn Hawkins,0,1,113,66.9,74.8,1,3,S,67.8,100.8,0,0,20,CAL,12,11,76.9,33.0,36,0,0,3,595
0,51433,4,406,750,13.8,2,0,1,86.0,87.3,2,7,220,13,57.2,0,20,193,0,527,3,0,149,320,73,2,25,4,8.1,0,Jaquan Johnson,3,4,107,90.1,88.9,0,5,S,89.1,41.3,1,0,14,MIAMI FL,28,11,56.0,33.0,66,0,1,0,754
0,55775,0,51,97,,0,0,0,67.7,78.6,0,2,103,3,59.6,0,1,0,0,66,0,0,14,45,17,1,1,0,20.0,0,Xavier McKinney,0,0,0,69.9,61.9,0,0,S,69.8,39.6,0,0,0,ALABAMA,1,8,0.0,,5,0,0,0,97
0,55967,0,45,67,-1.5,0,0,0,72.2,78.4,0,0,192,3,60.0,0,1,-3,0,60,0,0,4,21,2,0,7,0,0.0,0,Geno Stone,0,1,0,84.3,86.1,0,0,S,85.2,0.0,0,0,2,IOWA,1,3,28.6,2.0,5,0,0,0,67
1,56263,14,171,353,13.5,1,0,2,82.5,26.5,0,11,328,4,57.0,0,20,135,0,208,4,0,96,181,45,2,13,14,19.6,1,Marquise Blair,2,0,77,73.0,60.8,1,6,S,68.6,135.1,0,0,10,UTAH,15,9,76.9,52.0,41,0,0,4,367
0,60685,2,370,667,17.4,0,0,0,85.3,88.6,0,7,211,13,55.7,0,15,400,0,312,1,0,144,294,207,3,34,2,12.5,0,Grant Delpit,6,1,161,71.9,58.9,2,1,S,64.8,114.8,0,0,23,LSU,5,12,67.6,67.0,36,0,0,4,669
0,25444,3,399,697,9.9,1,0,0,78.0,50.7,2,9,103,19,64.4,0,12,158,0,487,0,0,149,295,55,3,32,3,12.5,2,Deionte Thompson,5,2,99,90.2,77.3,3,1,S,89.9,69.5,1,0,16,ALABAMA,6,12,50.0,47.0,44,0,0,6,700
0,34646,28,354,691,6.6,1,0,6,77.6,55.1,1,9,227,23,80.9,0,19,145,0,213,8,0,194,318,281,5,39,28,10.3,2,Johnathan Abram,1,2,82,80.3,81.9,0,16,S,76.8,43.2,2,0,22,MISS STATE,47,12,56.4,25.0,55,0,0,3,719
0,35997,7,275,518,15.7,0,0,2,86.5,85.1,1,3,140,8,89.6,0,19,157,0,146,1,0,279,236,74,0,20,7,7.1,1,Tanner Muse,3,2,103,86.0,81.7,1,6,S,79.6,53.5,3,0,10,CLEMSON,14,12,50.0,67.0,31,0,0,19,525
0,41662,10,467,836,8.9,0,0,2,86.2,57.4,3,4,258,16,62.8,0,26,142,0,428,3,0,270,348,128,1,26,10,5.1,2,Alohi Gilman,1,2,57,91.6,91.2,2,5,S,91.4,69.7,0,0,16,NOTRE DAME,31,12,61.5,21.0,59,0,0,9,846
0,42467,7,289,514,16.7,0,0,0,78.0,0.0,1,5,140,2,67.8,0,15,450,0,152,1,0,182,228,176,2,43,7,11.4,2,K'Von Wallace,2,1,212,74.7,74.8,2,1,S,73.9,103.8,0,0,27,CLEMSON,4,12,62.8,75.0,37,0,0,3,521
0,42475,3,128,186,10.5,1,0,0,63.5,81.8,0,1,225,4,,0,1,63,0,62,0,0,59,61,63,0,8,3,6.3,0,Antoine Winfield Jr.,0,1,10,71.7,79.1,1,0,S,73.4,97.4,0,0,6,MINNESOTA,0,4,75.0,19.0,11,0,0,1,189
0,42544,14,408,758,16.8,1,0,3,80.7,20.5,1,6,115,12,70.5,0,13,219,0,382,3,0,247,348,123,0,22,14,8.3,2,Daniel Thomas,2,2,93,84.2,83.5,1,6,S,86.1,70.1,0,0,13,AUBURN,16,12,59.1,51.0,54,0,1,4,772
0,43049,1,292,539,13.4,1,0,3,78.3,40.8,0,11,311,9,75.5,0,18,255,0,331,2,0,102,235,105,4,28,1,14.7,1,Brandon Jones,0,2,80,60.9,70.0,1,5,S,51.2,78.7,0,0,19,TEXAS,13,8,67.9,53.0,55,0,0,1,540
0,43076,2,170,336,14.0,0,0,0,80.5,19.3,0,3,305,3,58.4,0,6,112,0,163,0,0,126,166,40,0,19,2,9.7,2,Vernon Scott,3,0,54,72.6,77.7,2,0,S,68.9,96.8,0,0,8,TCU,2,10,42.1,38.0,25,0,0,6,338
0,43298,1,37,63,,0,0,0,69.1,78.0,0,2,351,0,60.0,0,1,0,0,49,0,0,10,26,3,0,0,1,50.0,0,Braden Smith,0,0,0,61.6,27.0,0,0,S,58.2,0.0,0,0,0,WYOMING,1,7,,,2,0,0,0,64
0,43395,15,306,552,10.7,0,0,0,77.0,0.0,0,4,222,5,57.8,0,11,150,0,178,0,0,126,257,236,4,37,15,9.8,6,Josh Metellus,4,3,70,75.1,79.3,1,0,S,76.7,25.7,0,0,14,MICHIGAN,4,11,37.8,36.0,32,1,1,11,567
0,45255,16,119,195,12.5,0,0,0,74.7,81.5,0,1,328,2,58.0,0,6,50,0,28,2,0,80,79,81,0,9,16,6.3,0,Terrell Burgess,3,0,8,72.3,77.3,1,2,S,71.2,99.3,0,0,4,UTAH,13,8,44.4,23.0,13,0,0,6,211
0,45326,2,402,681,12.8,1,0,1,73.0,14.0,0,9,260,6,56.3,0,12,256,0,231,1,0,232,275,207,2,34,2,12.5,3,Jordan Fuller,4,1,96,71.7,76.4,0,2,S,72.6,70.2,0,0,20,OHIO STATE,6,11,58.8,41.0,57,0,0,10,683
0,49012,12,432,805,10.4,0,0,1,77.4,88.9,0,6,266,16,59.7,0,8,146,0,332,0,0,271,373,195,0,28,12,9.7,0,Nick Scott,0,3,55,71.1,79.4,1,1,S,66.7,37.8,0,0,14,PENN STATE,12,12,50.0,22.0,40,0,0,5,817
0,49037,4,396,792,12.0,1,0,0,61.5,55.9,0,13,278,9,57.8,0,15,348,0,276,0,0,233,398,276,2,60,4,17.3,4,Saquan Hampton,9,3,105,75.5,61.7,0,0,S,81.6,45.7,0,0,29,RUTGERS,2,12,48.3,32.0,53,2,0,6,796
